user_id,dep_var,gender,age,var_geo
99272602927,1,1,1,66
4261917402,0,1,0,33
92119240229,1,0,0,71
52823747763,1,0,0,23
1902476718,0,0,1,43
14391374467,0,0,2,75
8456076276,0,1,0,20
64822611054,1,0,2,5
66576037441,1,0,0,36
11076063269,1,0,1,48
74112696250,1,1,1,71
70067570480,0,0,0,51
76544172475,1,0,1,70
84009546426,0,1,1,47
33655148356,0,0,1,43
9119955055,1,0,1,33
26199847088,1,0,2,21
16210855882,0,0,3,1
9707179390,1,1,0,48
67027959577,1,0,1,23
83076450890,1,0,3,57
71975316542,0,1,2,37
34450993239,0,1,0,64
69345788738,0,0,3,81
28059839839,1,0,2,18
73887126183,0,1,3,63
9307355601,1,0,3,55
4034008334,1,1,3,64
20700083202,1,1,2,65
93151927086,0,1,2,69
32427854644,1,1,3,54
39256445072,1,0,1,63
91030846641,0,0,0,47
6970811132,1,1,0,50
5758836073,1,0,0,24
19803806919,0,0,1,25
32179019113,0,1,1,1
55124938577,0,1,3,44
83658494042,0,1,1,71
84011294042,1,1,2,78
80377345225,0,0,0,80
85110886099,1,1,3,35
25838937141,0,0,3,32
91318344030,1,0,3,39
89563756222,0,0,2,72
91803058647,1,0,0,57
67148480115,0,1,2,3
65298469615,1,0,0,40
57821293179,1,0,2,19
97362058571,1,1,2,60
31622660906,1,1,1,34
19630669437,0,1,3,45
48851268676,0,0,3,2
33736390977,0,1,2,29
88388586351,1,1,0,34
94514096822,1,0,3,41
10519104035,1,0,0,44
3788241881,0,0,3,45
89340087074,1,1,1,55
82858425663,0,0,1,74
63811094516,1,1,2,71
1774131585,0,0,0,8
31648118734,1,0,2,81
75271455626,1,0,2,37
3335882313,0,1,2,4
18288343536,1,1,3,61
60606507660,0,1,0,75
56410996280,0,1,0,70
84525366496,1,1,1,32
58057921068,1,1,1,42
83965296359,0,0,3,27
90957720151,1,0,0,19
57662521330,0,1,1,46
56163993691,0,1,1,74
57415869738,1,1,2,64
48618034930,0,0,3,12
40447841714,1,0,2,44
79448814324,0,1,1,50
31015322296,0,0,3,19
7649595750,0,1,3,32
61553869034,0,1,1,10
16118195301,0,0,3,43
42850878148,0,1,2,9
64294690833,0,1,0,64
42279518465,0,0,0,36
53264909636,1,0,1,63
8689474393,1,1,3,2
89535901516,1,0,3,51
37577021040,0,1,3,53
22184784868,1,0,3,56
2133840470,0,1,3,15
57132464093,1,1,3,47
95316574708,0,0,3,40
15256960654,0,1,3,1
12350993139,1,1,2,62
17196235051,0,1,3,77
25055274308,1,1,0,33
76086626066,1,0,2,2
77906161787,1,1,0,75
6485013404,1,1,1,48
96076207872,0,1,3,6
77739812549,1,0,3,12
69264390759,1,1,2,68
89760158794,0,0,3,78
99547804793,0,1,2,78
9037088403,0,1,3,71
34186395201,0,1,2,73
51957255565,0,1,3,24
6791977291,0,1,0,36
13971553825,0,0,2,12
29103778373,0,0,1,26
72477499835,1,0,0,67
89449491808,0,1,1,47
95058988009,0,1,3,79
55531183884,1,0,3,6
43139901678,1,1,3,45
51424034687,0,0,1,45
10711328864,0,0,0,12
82142633896,0,0,1,45
81775026890,1,1,1,30
25703720312,1,0,0,69
63327463531,1,1,0,81
8032616876,0,0,1,56
14114987417,0,0,3,22
76958900077,0,0,2,42
46165239440,0,1,2,24
26120121961,0,1,3,53
96713113776,1,0,2,41
86228473639,0,0,2,12
94955245646,1,0,2,77
11326246015,0,1,0,30
17412373887,1,1,3,18
45728959105,0,1,0,73
60731085517,1,0,0,66
20017668802,1,1,3,18
67988162169,1,1,0,10
70091580718,1,1,3,17
51521070385,0,1,1,71
86987757567,1,1,0,43
91131907806,1,0,1,44
83256176078,0,1,2,79
92867536101,1,1,0,56
55188115866,1,0,3,45
6464621837,0,1,1,8
98882294418,1,1,0,3
79712964402,0,1,3,32
14215085971,0,1,1,71
67714140302,0,0,1,31
46947636514,1,1,2,62
20071571961,1,0,0,51
13807088809,0,0,0,61
55070066223,0,1,0,29
67028451326,0,1,3,77
97935311100,1,1,3,30
87221593860,1,1,2,37
71417615379,0,0,0,5
68197314684,0,0,1,60
3686063804,1,1,2,33
89175072490,1,1,3,79
91890086592,0,0,0,19
85895093859,0,1,1,27
67464546417,0,0,3,7
57797442263,0,1,3,38
68658216705,1,1,2,16
93507762227,0,1,2,19
98983546179,0,1,0,64
79700858141,1,1,0,7
22917239589,0,0,1,68
27670959692,0,1,1,9
42979925647,1,0,3,17
49229895281,0,1,2,23
72432678798,1,0,1,7
38333390327,0,0,3,62
26543706468,0,1,2,22
85881480259,1,1,0,61
19024699556,1,1,1,54
74954757468,0,1,3,28
40610573156,1,1,0,8
59312994607,0,0,2,61
28770970306,1,1,1,68
8420228340,0,1,2,52
99759978591,1,0,1,64
6099556224,1,0,1,53
73679007810,1,0,3,44
4393890887,1,1,2,31
61570537347,1,1,3,52
15460606662,0,0,2,68
22857512491,1,1,3,77
83254534227,0,1,0,69
78737542559,1,0,3,32
31993477702,0,1,0,73
38384610236,0,0,1,50
95124261505,0,1,1,54
72818893747,1,1,0,33
87203571599,0,0,3,14
93576605034,0,1,3,19
85888182817,1,1,0,24
11942606793,0,0,0,80
50484863809,1,1,3,2
4579408978,0,1,3,47
96523580234,1,1,0,5
60769346135,1,1,3,45
93858300102,1,1,3,58
60410350007,1,1,3,31
72316455320,1,1,0,2
63786993359,0,0,2,49
86042891537,1,1,3,21
65513168731,1,1,3,31
64572470837,1,0,2,22
40957682039,1,1,1,12
82805300673,0,0,2,70
77019744308,1,0,1,4
43057290975,1,1,2,21
59509002692,0,0,3,16
45279113718,0,1,2,41
14822045395,1,0,2,52
75889103359,0,1,3,75
10826790168,0,0,2,40
41845130326,0,0,2,41
19019454596,1,0,0,62
39058043864,1,0,2,9
40846381176,1,1,2,23
49164827225,1,1,0,57
47886698633,1,0,3,81
1121197748,1,0,3,39
39203545455,1,1,1,28
2375977414,0,1,3,54
40230513328,0,0,3,81
2098781112,1,0,2,41
79612790241,0,1,1,14
18383803873,0,1,0,69
2909032496,1,1,2,37
48831967766,1,0,0,75
14714912178,0,1,3,77
5756226798,1,0,1,25
46594386907,1,1,2,54
75781621345,0,0,0,6
36620807862,0,0,0,24
81649093782,1,1,3,54
40821491015,0,0,1,61
47257629077,1,0,2,77
46851866978,1,1,1,57
52947074098,1,0,0,71
55078691434,1,1,2,40
97030214794,0,1,3,39
79502383630,0,1,0,75
56335928937,1,1,2,80
35303063608,0,1,0,50
86424132728,1,1,3,47
15191202798,1,0,1,3
20385794433,1,1,3,73
36987179602,0,1,2,70
93847240163,1,1,1,33
82101584060,0,1,0,34
94311906842,0,0,1,35
87103912029,0,0,1,31
90631894031,1,1,2,20
82358606236,0,1,1,17
5598171476,1,0,2,14
76331861719,1,1,1,81
27307669232,1,1,1,2
33337527837,1,0,0,37
26080120948,1,1,1,23
3467363301,0,0,2,63
38676122951,0,1,3,64
95797478186,0,0,1,7
41596876359,1,1,0,75
78532217927,1,1,0,7
79103253,1,0,2,33
2260259067,0,0,1,78
24220434052,1,1,3,55
85126234482,1,0,3,14
42611254053,1,0,2,44
45552604300,0,0,1,68
55018108954,1,0,2,59
64713265376,0,0,0,10
2557327046,1,1,3,1
98878734236,1,1,0,6
35049594346,0,1,0,80
4122753331,1,0,1,58
90735234803,0,1,0,6
24567770426,1,0,0,52
17868022164,0,1,1,66
24705593765,1,0,3,9
78973381123,0,0,1,63
41016758067,0,1,3,67
49309554277,0,0,0,31
68238240251,0,1,1,45
98703742986,0,0,1,18
78415252119,1,1,1,54
74148078135,0,0,2,65
25077803549,0,1,2,12
41610798557,1,0,0,8
26716840414,1,1,2,76
53142704757,1,0,3,54
43286579982,0,0,0,59
3077790590,1,1,3,40
5988493271,0,1,0,30
57506344144,1,1,1,63
10495491407,1,1,2,72
77779593556,1,1,0,67
69736502856,1,0,2,80
47694657546,1,0,2,26
80998113010,1,1,0,8
45463576909,0,1,1,65
77973842443,0,1,0,54
48643818404,1,1,0,35
93555795655,0,0,2,44
27052215747,1,1,0,23
85492840946,0,0,2,7
24712373061,1,1,0,2
53908207633,0,1,0,60
32336709600,1,0,3,44
38617997444,0,0,0,55
92041256348,0,1,1,13
49829613324,0,1,2,38
26094216492,0,1,2,34
46020397386,0,0,1,3
87106117584,1,1,2,63
97629968805,1,0,3,30
25038539182,1,0,1,22
73183181445,0,1,3,60
17326438305,0,0,0,39
39215281380,0,1,1,57
86079568095,1,0,3,71
72095179583,0,1,0,47
12281243508,1,0,0,18
50116923258,0,0,3,13
55475321917,0,1,3,8
94761435446,0,1,0,26
9664258331,0,0,2,46
79442528780,1,1,3,60
14394234101,0,0,3,10
32255957684,0,1,3,50
53355411517,0,1,3,2
89717552810,1,1,1,60
73033865813,1,1,0,67
90998628511,0,1,1,4
12367681747,1,0,1,31
63726340540,0,1,2,69
49223106097,0,0,0,8
94154044200,1,0,0,78
67883364715,0,1,3,62
26478999081,0,1,3,80
71247655968,1,1,0,3
93603268534,1,1,1,25
77500831551,1,1,0,65
85747027365,0,0,0,3
4908001325,1,0,3,77
8756655225,0,0,3,37
984181027,0,0,0,15
62027921208,0,1,2,81
90593220309,0,1,2,21
46462899873,0,1,0,34
35178855720,1,1,2,39
8394243324,0,0,3,40
74353059949,1,0,1,80
86087516978,0,1,3,39
34416660168,1,0,2,26
68960754836,0,1,2,38
17218505917,1,1,2,51
30134471540,1,1,2,34
57033633182,0,0,3,17
70422825354,1,0,3,58
57839700470,1,1,3,77
5196128194,0,0,0,51
10707428165,1,0,1,58
28158143933,1,0,0,16
77897518264,1,0,0,20
44161225442,1,0,2,1
76101649914,0,1,0,5
49241719041,1,0,1,23
36678769748,0,1,3,46
4003815981,0,0,2,28
98382055673,1,0,3,20
73824567496,1,0,2,71
44978208951,0,1,1,51
42016750094,0,0,3,30
66354125586,1,1,2,3
3533994559,1,1,2,36
43826241681,0,1,3,11
39564190657,0,0,3,46
62134927187,0,0,3,30
94106784986,1,0,0,32
50892915624,0,1,1,80
35331169625,1,1,1,6
85642013661,0,0,1,2
74756229384,1,0,0,72
46962583531,1,1,2,27
38567308506,1,1,0,20
50688695221,1,1,3,65
97250441634,0,0,3,60
39877604061,1,0,3,78
28221773656,1,0,1,53
58466024804,0,0,2,63
33619760404,1,1,3,14
57202258327,1,0,0,15
93629943029,1,0,2,7
18546383756,1,1,3,46
71538894410,1,0,0,2
37951571161,1,1,1,68
12921757555,0,0,3,6
81010125751,1,0,3,3
47714828395,0,1,1,41
73227285354,0,0,0,23
42036548873,0,0,0,81
2200487509,1,1,1,74
21299388673,0,1,3,12
4827448952,1,0,2,21
46748819477,1,0,0,25
68520738289,0,1,1,33
27918709063,1,1,3,47
24404481684,1,0,0,44
15885968006,1,1,2,29
10289173554,1,1,2,24
78630806208,0,0,3,77
43225287114,0,1,2,3
2342112079,0,1,1,75
19279253782,0,0,2,61
57536525917,1,0,2,43
35742008399,0,1,3,10
1885754008,0,1,2,26
64629346796,1,0,2,38
86205105433,1,1,3,26
55941584964,0,0,1,11
53753249559,0,0,2,43
57963543062,0,0,1,26
91754772099,0,1,1,17
43762227814,1,1,0,69
97374274338,0,1,0,35
80392393034,1,1,2,12
51925159114,1,0,2,63
58717531801,1,1,2,23
72065103988,1,1,3,20
84654304268,1,1,3,67
88679598466,0,1,3,46
30580112575,0,1,2,73
86406366495,0,0,1,75
65572921306,0,0,2,47
13567298076,0,0,2,10
89735775222,0,0,3,78
60218170191,1,1,1,72
38219781251,1,1,3,64
90189618774,0,0,0,77
5290860170,0,1,0,44
11845509830,0,1,1,50
79489904770,0,0,1,33
74908350533,1,1,2,48
98176903192,1,0,2,32
22019614820,1,0,1,44
21060208327,0,0,1,14
60151335603,0,1,3,74
60497956785,0,1,1,67
3976252050,0,1,3,22
99008656444,0,0,2,6
99573343767,0,0,1,76
87515970250,0,1,0,6
19023612649,0,0,3,80
93596024979,0,0,1,41
49719018846,1,0,1,59
56703923465,0,1,3,81
18297816680,1,0,0,36
5546438900,1,0,2,49
17147499959,0,0,2,62
5513304954,1,1,0,46
30625585283,1,0,1,8
95518489955,0,1,2,55
22298289738,1,1,2,43
91292470164,1,1,3,13
71189363743,0,0,3,38
72997088927,0,0,0,54
78781529622,1,0,3,16
34754305852,0,0,3,55
77549308024,1,0,0,5
73401619810,0,0,3,37
5392142302,1,1,2,44
71658033661,1,1,3,56
73605896344,0,0,0,36
97667055605,1,0,2,14
11285356464,1,1,3,5
3077269482,0,1,1,21
72341939138,1,1,2,1
97049696409,1,0,0,15
40524029112,1,1,0,6
53244971362,1,0,1,22
636894899,1,0,3,21
64740643998,1,1,1,46
63059386446,0,0,1,49
81652258089,1,0,3,9
41515330381,0,0,1,75
7612019002,0,1,3,61
39399705881,0,0,2,44
73754298641,0,1,3,55
62223546119,0,0,0,3
27502946267,1,1,2,39
81555860493,0,1,0,38
41590662609,0,0,1,42
298487206,0,0,1,39
82334901563,0,1,1,44
20851481360,0,1,2,70
43449389482,0,0,0,27
70729551195,0,0,3,70
56180662010,1,1,0,29
5079207921,1,1,1,4
26314223033,0,0,0,28
58854808333,0,1,1,16
57190943772,0,1,2,4
18982195487,0,0,0,29
20058003338,1,1,3,58
78886657523,0,0,0,35
13389203676,0,0,1,34
98317564591,1,1,3,80
97157654237,0,0,3,6
50410960438,0,0,0,49
16486934829,0,0,2,65
647251663,1,1,3,59
79106382976,0,0,2,47
24362588132,1,0,2,68
88921590930,0,0,3,11
48335345076,1,0,2,6
68834635100,1,0,3,26
4304968484,0,1,0,81
18140902486,0,0,1,1
34217464569,0,0,0,55
18344551798,1,0,2,7
35210982741,1,1,1,19
39838969028,0,0,1,65
34825323349,1,1,1,46
30762377882,1,0,3,74
71346886047,0,0,0,10
32986444002,0,0,0,6
62129143362,0,0,2,36
94671037405,1,0,0,63
36846977187,1,0,3,21
77328349145,0,0,1,78
75212608756,0,0,3,54
54978909020,0,1,0,46
41848492855,0,0,0,7
57580928362,1,1,0,18
13232736569,0,1,3,25
27237750470,0,0,3,78
3831159397,1,1,2,58
704504553,0,0,2,67
80884411938,0,1,1,43
54750909297,1,0,0,34
78923831110,0,0,0,56
15481650047,1,1,3,51
69896648784,1,0,2,32
75383052745,0,0,3,70
28377171993,1,1,3,67
13173523851,1,0,1,66
64058645785,0,0,0,64
50460824647,1,0,1,14
52396770049,1,1,3,8
57648162640,1,0,3,62
6345547057,0,0,1,34
32610965014,0,1,2,26
38906847514,0,0,2,79
30494287053,0,0,1,14
88272000924,0,1,1,57
16983964977,1,0,1,6
9703137525,1,0,3,72
17344022741,0,1,2,64
61817108741,1,0,2,50
35193712493,0,1,0,75
59242940609,1,0,3,59
77650734993,1,0,0,55
37279549160,1,1,1,45
45612823726,1,0,0,70
89034248943,1,1,2,16
46899140184,1,1,2,66
48048287529,0,0,1,26
52916835738,1,1,3,17
35316252693,1,0,3,56
9143910969,1,1,0,35
20177207352,0,0,3,56
57641455502,0,0,1,61
51223040865,0,1,0,53
68608029705,1,1,1,71
47055718377,1,1,3,49
69458247448,1,1,1,66
62634679821,0,1,3,60
57906638024,0,0,2,72
74769859151,0,1,0,43
1215707712,0,0,2,64
96786506717,1,1,1,2
44008502436,1,0,1,10
7791623210,0,1,3,76
75302846855,1,0,1,37
79261855975,0,0,0,2
12514037701,1,1,3,21
21249693630,0,0,2,65
47433474605,0,0,2,32
79108406190,1,1,0,27
32529052452,1,1,1,26
43416600667,0,0,1,25
39439201296,1,1,3,13
5327167568,0,0,0,70
68748536389,1,0,2,70
79457185047,0,1,0,17
97233415696,1,0,3,71
92574300602,1,0,0,59
69234081645,1,1,2,41
67550820730,1,0,1,25
15827482351,0,1,1,34
48624706028,1,0,0,6
31835664195,0,1,3,3
492119745,0,0,3,8
24289918519,1,1,0,80
96251216660,0,0,1,81
53107895734,0,1,1,14
88826993115,1,0,0,28
16765941370,0,0,2,35
14907797487,0,0,0,75
36789290496,0,0,2,69
91023992297,1,1,0,33
16128441151,1,1,2,10
27426589721,0,1,2,66
61544859217,0,0,3,61
96548998689,0,0,2,12
14422400855,1,1,1,11
25421788776,1,0,1,79
46392680165,0,0,2,2
52779042875,0,0,0,47
92746408328,0,1,3,39
55240294410,1,0,0,53
54568405893,1,0,2,6
47643147613,1,0,2,52
55597006502,0,1,3,72
63973995148,1,1,2,38
40772603334,1,1,1,67
3163955516,1,1,2,33
14733953473,1,0,0,52
6623008511,0,0,1,40
19879408154,1,1,1,6
11676846615,0,0,3,15
62488168334,0,1,3,1
81201481113,1,0,0,24
40696538993,1,1,3,72
36974169904,0,0,1,80
7068140874,1,1,0,79
92671120087,0,1,3,73
65978272219,1,1,1,53
34323657253,1,1,2,74
89193697034,1,1,2,4
50513793230,1,1,0,61
28146555033,0,1,1,81
19866971325,0,0,0,34
43102954113,1,0,3,69
11346769084,1,0,1,45
18810328734,0,0,0,45
91449990606,1,1,3,5
44322465588,0,0,2,50
878082595,1,1,2,39
94689778356,0,1,3,73
63580176629,0,0,3,25
92143918929,0,1,0,52
39380218987,0,1,0,24
78434287418,0,1,3,54
86081717326,1,0,1,68
30489944701,1,0,3,11
47208462919,1,0,3,22
56772142941,1,1,1,72
44989409233,0,1,3,76
68741812842,0,1,0,29
40042007270,0,1,3,3
14865889160,1,0,1,29
85259638963,0,1,0,34
78224499121,0,0,3,73
72890620152,0,0,1,35
3587061375,0,0,3,1
87576701821,0,1,0,6
74245542849,1,0,3,66
72280773229,1,1,2,18
83568446498,0,0,1,40
18164668866,0,1,3,57
16696502369,1,1,1,73
44390026629,1,1,0,67
23305863699,1,0,0,55
1336699636,0,1,0,3
93058597245,0,0,3,29
89790072451,1,1,3,54
2125951801,1,1,0,9
76297798007,1,0,2,8
26501237447,1,1,3,57
35991916709,0,0,0,65
84723288875,0,1,0,33
85702562767,0,1,1,58
27381846627,0,0,1,39
35353323030,0,0,0,57
58437461222,0,1,0,77
98842725160,0,0,2,42
47387156341,0,1,3,14
27299181334,1,0,1,18
62371690942,0,0,0,58
1324002098,1,1,2,59
58970359392,0,0,0,22
64571208589,1,1,2,6
34963901120,1,1,1,42
23428775295,1,0,1,36
46119580078,1,0,3,18
92270073773,0,1,1,78
84612659624,0,1,1,38
99700388539,0,1,1,45
73152541172,1,0,2,60
95081576261,1,1,3,10
92237847532,0,0,3,10
90622114007,1,1,1,4
59452534634,1,0,2,37
56609141454,1,1,0,34
20833514967,0,1,2,5
19205846433,0,1,0,19
19192751674,1,0,1,72
99512792813,1,0,0,3
8732827790,1,1,2,23
27727709701,1,0,2,3
22236519636,0,1,0,35
30514891670,0,0,1,60
5836052124,1,1,0,38
6180259882,1,0,1,65
93990121801,1,1,0,43
30645015798,0,1,0,29
45690913938,1,0,0,6
92985843211,1,1,2,72
74141168108,0,1,0,52
31322150904,0,1,3,80
36968897623,0,1,0,16
28476468584,0,0,0,48
47376650605,0,0,1,55
6242788275,1,1,1,2
78027598554,0,0,2,23
75562269695,1,1,3,12
95378314092,0,1,2,46
91140833569,1,1,1,53
41587786905,1,1,0,58
30593972107,0,1,0,35
53100070813,0,1,3,65
358740311,1,0,3,68
70780945212,0,1,2,24
12198862663,1,0,3,80
91949142628,0,0,2,63
66089592423,0,1,0,67
23597847041,0,0,3,41
47454906108,0,1,0,57
59396931588,1,1,0,51
864659524,1,0,0,75
78987680613,0,0,3,18
31579209984,0,0,0,47
69299817633,1,0,0,68
50537103482,1,0,2,50
55248985077,1,1,1,61
73521310993,0,1,3,60
96839819452,0,1,0,5
47699638443,1,1,0,37
41670163245,0,0,3,32
922581205,0,0,1,58
13105479873,0,0,0,42
65279597256,0,0,3,79
71581334929,1,0,3,69
21962938571,0,0,1,45
80368677195,0,0,3,46
93101368972,0,1,3,7
28862676495,0,0,2,45
75238139842,0,1,2,73
81054323794,1,0,1,53
18037226937,1,1,3,66
44021395612,0,0,1,81
41571053156,0,1,2,66
38266875050,1,1,0,12
81234816831,0,1,0,78
90635826138,0,1,2,81
10612567890,1,1,3,22
48653154776,1,0,0,20
72366257852,1,1,0,60
17287884356,1,0,3,69
49758419284,0,0,2,24
33601481786,1,1,3,55
1000256115,0,1,1,38
48736083210,1,0,0,40
13544063724,0,1,3,48
54353953965,1,1,3,28
63674200556,0,0,3,37
62265797321,1,1,0,58
40238399642,0,0,0,22
19158495965,0,0,3,20
92612273159,1,1,1,62
37272163799,0,1,2,41
57170332737,1,0,1,67
46847852369,0,1,0,37
18317572380,0,0,1,64
71971617541,0,0,2,80
92976710312,0,1,2,30
79578056127,1,1,1,9
55732428003,1,1,2,39
94613149111,0,1,1,64
8187332229,0,1,0,64
26083572695,1,0,2,34
74057608738,0,1,2,19
93243523366,1,1,1,37
28347971156,0,1,2,78
23843036909,1,1,2,69
33175412137,0,0,3,47
90402558746,0,0,1,54
94765899289,1,0,3,50
49841364736,0,1,1,60
17838927628,1,0,0,9
27114806071,1,1,2,3
21105929743,1,1,3,60
21277377924,0,0,3,55
10386322664,1,1,2,58
19870410515,0,1,3,3
90255411698,1,1,3,69
8253930406,0,0,3,2
74565357066,1,0,3,24
6994684613,1,1,3,30
47126765964,1,0,3,69
5329826930,1,0,0,60
61986188007,0,1,1,43
93436538935,0,0,3,28
98618930272,0,1,1,9
28175476576,1,1,2,26
53920017670,0,1,1,49
15304864413,0,1,3,11
44461848270,1,0,3,14
90483547302,1,1,3,3
64455178293,0,1,1,27
98062591302,1,1,1,62
38635057048,1,0,2,49
66597742192,1,1,0,55
33264534459,1,0,2,6
77660365312,1,1,0,37
59255340060,1,0,0,51
88852386253,0,1,3,49
21437947396,0,1,1,75
71956330887,1,1,2,75
88555982727,1,0,2,62
90733735793,0,1,1,44
59361961099,1,1,1,53
84071379490,1,0,2,9
36646988521,1,1,0,68
72499401518,0,0,1,16
36656014324,1,0,3,61
37053897600,1,1,3,66
73922951062,1,0,3,63
57768505148,0,1,0,6
60031435681,1,1,1,18
43543293531,1,0,3,27
870400857,0,0,2,23
37920741823,0,1,0,24
97297364884,1,1,2,67
42560108387,1,1,2,34
79082949821,0,1,1,39
34954301893,1,1,2,52
69987278183,0,1,3,28
15654206713,0,1,3,42
51880075023,1,0,0,2
29105986211,0,1,3,40
88361673781,0,0,0,21
12363650057,0,1,2,27
35293192403,1,1,1,67
62412652958,0,1,1,75
9926153990,1,1,3,70
69234415688,1,1,0,15
21323054404,1,1,2,3
56614906807,0,1,0,48
9833730516,1,1,1,18
48811550843,1,1,1,6
76312017074,0,1,1,16
13402905777,1,0,2,55
75679204570,0,1,0,49
28247681114,1,1,1,20
32710223940,0,0,0,71
73695291581,1,1,3,75
87260806881,1,1,0,46
80648338231,1,0,3,35
73035222239,1,0,0,73
7668074092,0,0,0,22
60903771008,1,1,2,70
25966242957,1,0,0,53
8019175928,1,1,0,11
35485467656,0,1,1,8
57153506623,0,0,0,46
41322633707,0,0,1,29
70655775799,0,0,1,28
47719652057,1,0,2,3
85880339120,1,1,3,44
93871770542,0,0,0,10
67965776202,1,1,3,18
36090860559,0,0,2,1
78694423187,0,1,2,71
87642535888,0,1,0,68
18033030424,1,0,0,75
41906274782,1,1,0,33
90603354762,1,1,2,11
68719911506,0,0,0,7
7492839668,1,0,3,77
43598683046,1,1,3,24
42359416481,1,0,1,3
67119846127,0,1,0,79
78261385756,0,1,0,43
24690415436,0,0,0,46
24368109890,0,1,0,23
89804664587,1,0,0,59
59938416458,0,1,1,68
83703008917,1,1,3,19
40225577418,1,0,2,5
89243580242,0,0,1,9
20179806344,1,0,3,9
98456456333,0,0,2,68
37083448424,1,1,0,39
72638484014,1,1,1,16
68316493393,0,0,1,40
98093006878,0,1,2,20
20611091356,1,1,2,50
16756946946,0,0,2,33
80151155634,1,0,0,25
6352663471,1,0,3,57
37723287235,1,1,1,60
97185849436,1,1,3,63
35485010989,1,1,2,18
5247961683,1,0,1,31
48194822442,0,0,0,12
33843794767,0,0,0,57
58922408354,1,0,1,60
21777456332,0,1,0,71
34957460688,1,1,2,79
1767759719,1,0,2,55
11470870699,1,0,0,8
64658763161,0,0,1,43
81286414177,0,1,3,11
49127362403,0,0,3,71
69550280771,0,0,3,23
27512538919,1,1,2,46
33997252883,1,1,2,29
32346304503,0,1,1,45
67413270677,1,0,2,66
65064460513,1,1,2,7
85550750723,0,1,1,9
54862162156,1,0,1,45
39035317397,0,1,3,52
88408577495,1,0,3,68
96787051526,0,0,1,36
35172769385,0,0,2,14
71867939575,1,1,0,64
34334840519,1,1,0,61
76905930630,0,0,0,45
44969377793,1,0,3,71
65045632415,0,1,0,22
40150402797,1,0,1,6
74756732736,1,0,0,79
78305574869,1,1,0,77
18372598246,0,0,1,55
41324386596,0,1,2,36
43696751368,1,1,2,37
97999084852,1,1,2,38
20534154740,0,1,2,51
65566102,1,0,3,78
26114744628,1,0,2,42
88090045109,0,1,3,45
82651301640,1,1,2,34
47063737539,1,0,3,41
22315909568,0,1,0,45
13702909797,1,0,1,30
5903772002,0,1,2,5
70314395062,0,1,1,10
68998306608,1,1,2,15
73427877470,0,0,3,11
50120248210,0,1,3,45
55184499071,1,1,1,78
92195330053,0,0,2,3
79538769913,0,1,3,18
2004297719,0,0,1,11
17694566046,1,0,3,26
25439085004,1,0,1,78
94287998400,1,0,2,3
33140331966,0,0,3,41
34249946634,0,0,0,18
65277834776,0,1,1,55
26660084351,1,1,3,10
49075648294,1,1,2,43
77694580826,0,1,3,36
59355470903,0,0,1,35
30988762006,0,1,1,43
94697661528,1,1,1,80
72211619346,0,0,0,27
2748864463,1,1,3,2
28290844240,0,0,2,24
71012123406,1,0,1,77
1332352847,1,1,3,62
42794924496,0,1,1,69
54786729480,0,1,2,6
7444244576,1,0,1,17
12850614327,1,0,2,55
65618500219,0,0,2,33
86106416562,0,1,1,5
99602354416,0,1,3,44
29515268973,1,0,0,67
36848444871,1,1,2,29
70292361754,0,0,1,78
84153181149,0,1,1,78
26232709541,1,0,2,11
29585585410,0,0,1,17
29433039949,1,0,3,2
28548151127,1,1,1,47
73923583375,1,1,0,65
99712736240,0,0,2,43
84643901640,0,1,3,37
82254167237,0,1,1,69
14031004128,0,1,2,48
66409870455,1,0,0,4
94078792183,1,0,3,2
29737006304,1,0,0,31
92259644243,1,1,2,66
67898332359,0,0,3,62
4454305352,1,0,2,54
9838852723,1,0,1,72
8640417939,1,0,1,21
23678872552,1,0,2,56
53989433518,0,0,1,81
19480614782,1,0,2,55
71638455445,1,1,2,65
39345036985,1,0,1,1
48476567998,1,1,3,40
17996884630,0,0,3,14
26198019298,1,0,2,38
81839874773,0,1,3,27
45440539546,1,0,1,1
17717480481,1,1,3,2
27349550667,0,1,3,11
17719026973,1,0,2,17
23214366816,0,0,1,10
74473690758,0,1,0,43
23005515892,0,0,1,71
32395922156,0,1,3,68
54955222409,1,1,0,68
36979611486,0,0,2,50
81030487160,1,1,3,4
58691517293,0,0,1,36
32696784502,0,0,1,6
50246114711,1,1,2,64
1586233264,1,0,0,56
45238863245,0,1,1,2
56848609933,0,1,0,32
53387227101,0,1,1,76
64803085023,1,1,3,41
84530457267,1,1,1,3
32646774235,0,0,0,33
67640290049,1,1,2,44
82268848566,1,1,2,10
7245851887,1,0,2,75
74003568962,1,0,1,21
8374521223,1,1,0,71
89070917794,1,0,2,14
7377508776,1,1,0,5
14005812030,0,1,2,43
10782871564,1,1,1,23
26187799321,1,0,1,49
54292629489,0,1,2,22
850823795,0,0,0,57
92235622637,0,0,0,21
19906239489,1,0,1,42
20008270496,1,1,1,15
90043315062,0,1,1,80
9036623700,0,1,3,69
34819423318,0,0,3,42
448876463,1,1,2,65
90693700777,0,1,0,50
45643406391,1,0,2,76
19469460432,0,0,1,6
68488210967,0,1,2,54
18264131503,0,0,1,30
49667465023,0,1,3,12
52919515495,1,1,2,66
15498619533,0,1,1,2
64732571555,0,1,1,75
95948200374,1,0,2,76
